runsec, runcounter, lognr, logsec, runtime, logfreq, genfreq, row, column, size, lower, upper, table, threads, model, cache, cpu, cpuquota, cpuperiod, cpuusage, memusage, memlimit, gen, drop, proc, dup, duphash, duptable, duprbtree, dupbstree, thread0, cpucore0, cpufreq0, thread1, cpucore1, cpufreq1, thread2, cpucore2, cpufreq2, thread3, cpucore3, cpufreq3, thread4, cpucore4, cpufreq4, thread5, cpucore5, cpufreq5, thread6, cpucore6, cpufreq6, thread7, cpucore7, cpufreq7, thread8, cpucore8, cpufreq8, thread9, cpucore9, cpufreq9, thread10, cpucore10, cpufreq10, thread11, cpucore11, cpufreq11, thread12, cpucore12, cpufreq12, thread13, cpucore13, cpufreq13, thread14, cpucore14, cpufreq14, thread15, cpucore15, cpufreq15, thread16, cpucore16, cpufreq16, thread17, cpucore17, cpufreq17, thread18, cpucore18, cpufreq18, thread19, cpucore19, cpufreq19
0, 127, 000112, 000112, 10, 1, 1, 4, 4, 16, 10, 99, 16384, 16,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 5000000, 100000, 22859305048100, 15336243, 32212254720, 00120655, 00085954, 00000099, 00023084, 00023021, 00000000, 00000000, 00000000, 007, 2, 2699.999, 007, 3, 2699.999, 000, 4, 2700.000, 007, 5, 2699.999, 007, 6, 2700.000, 007, 7, 2700.000, 000, 8, 2700.000, 007, 9, 2700.065, 007, 10, 2700.000, 007, 11, 2699.999, 000, 12, 2699.999, 007, 13, 2699.960, 007, 14, 2699.998, 007, 15, 2700.000, 000, 16, 2700.000, 006, 17, 2700.068, , , , , , , , , , , , 
1, 128, 000194, 000194, 10, 1, 1, 4, 4, 16, 10, 99, 16384, 20,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 5000000, 100000, 24943990353959, 20931379, 32212254720, 00067389, 00050731, 00000249, 00016184, 00016063, 00000000, 00000000, 00000000, 007, 2, 2699.999, 007, 3, 2700.000, 000, 4, 2700.000, 006, 5, 2699.996, 007, 6, 2699.999, 007, 7, 2700.000, 000, 8, 2699.999, 007, 9, 2700.132, 006, 10, 2699.999, 007, 11, 2700.000, 000, 12, 2699.999, 007, 13, 2699.890, 007, 14, 2699.999, 007, 15, 2700.000, 000, 16, 2700.000, 007, 17, 2700.082, 006, 18, 2700.000, 007, 19, 2700.001, 001, 20, 2700.000, 007, 21, 2700.246
0, 129, 000205, 000205, 10, 1, 1, 4, 4, 16, 10, 99, 16384, 20,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 5000000, 100000, 25106189713207, 21632204, 32212254720, 00089409, 00069303, 00000300, 00019662, 00019447, 00000000, 00000000, 00000000, 007, 2, 2699.999, 007, 3, 2700.000, 000, 4, 2699.999, 007, 5, 2699.996, 007, 6, 2699.999, 007, 7, 2699.999, 000, 8, 2700.000, 007, 9, 2700.110, 006, 10, 2700.000, 007, 11, 2699.999, 007, 12, 2699.999, 007, 13, 2699.999, 007, 14, 2700.000, 007, 15, 2700.000, 007, 16, 2700.000, 007, 17, 2700.088, 007, 18, 2700.000, 004, 19, 2700.000, 000, 20, 2699.999, 007, 21, 2700.274
1, 130, 000011, 000011, 10, 1, 1, 4, 4, 16, 10, 99, 2048, 4,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 5000000, 100000, 25211201966307, 9426534, 32212254720, 00161899, 00155593, 00000051, 00006248, 00006214, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2700.000, 000, 4, 2699.999, 007, 5, 2699.993, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0, 131, 000022, 000022, 10, 1, 1, 4, 4, 16, 10, 99, 2048, 4,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 5000000, 100000, 25236218337040, 9379430, 32212254720, 00171599, 00164701, 00000042, 00006840, 00006811, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2699.999, 006, 4, 2700.000, 007, 5, 2700.000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1, 132, 000016, 000016, 10, 1, 1, 4, 4, 16, 10, 99, 2048, 8,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 5000000, 100000, 25290134795068, 9922560, 32212254720, 00142896, 00130181, 00000102, 00012610, 00012519, 00000000, 00000000, 00000000, 007, 2, 2699.998, 007, 3, 2700.000, 007, 4, 2700.000, 007, 5, 2699.971, 007, 6, 2699.999, 007, 7, 2700.000, 000, 8, 2699.999, 007, 9, 2700.128, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0, 133, 000027, 000027, 10, 1, 1, 4, 4, 16, 10, 99, 2048, 8,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 5000000, 100000, 25328796501223, 10085580, 32212254720, 00144327, 00129836, 00000099, 00014379, 00014275, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2700.000, 006, 4, 2700.000, 007, 5, 2700.000, 007, 6, 2700.000, 007, 7, 2699.999, 003, 8, 2700.000, 007, 9, 2700.083, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1, 134, 000015, 000015, 10, 1, 1, 4, 4, 16, 10, 99, 2048, 12,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 5000000, 100000, 25396877152898, 10513612, 32212254720, 00125813, 00108133, 00000128, 00017509, 00017413, 00000000, 00000000, 00000000, 007, 2, 2699.999, 007, 3, 2699.999, 006, 4, 2699.999, 007, 5, 2699.951, 007, 6, 2699.999, 007, 7, 2700.000, 000, 8, 2700.000, 007, 9, 2700.128, 007, 10, 2700.000, 007, 11, 2700.000, 000, 12, 2700.000, 007, 13, 2699.953, , , , , , , , , , , , , , , , , , , , , , , , 
0, 135, 000026, 000026, 10, 1, 1, 4, 4, 16, 10, 99, 2048, 12,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 5000000, 100000, 25445250939710, 10693836, 32212254720, 00124340, 00106580, 00000128, 00017598, 00017475, 00000000, 00000000, 00000000, 007, 2, 2700.001, 007, 3, 2700.000, 000, 4, 2700.000, 007, 5, 2699.985, 007, 6, 2699.999, 007, 7, 2700.000, 000, 8, 2699.999, 007, 9, 2700.018, 007, 10, 2699.999, 007, 11, 2699.999, 000, 12, 2700.000, 007, 13, 2699.926, , , , , , , , , , , , , , , , , , , , , , , , 
1, 136, 000049, 000049, 10, 1, 1, 4, 4, 16, 10, 99, 2048, 16,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 5000000, 100000, 25723176200700, 11666227, 32212254720, 00113394, 00092100, 00000154, 00021053, 00020913, 00000000, 00000000, 00000000, 007, 2, 2699.998, 007, 3, 2700.001, 000, 4, 2699.999, 007, 5, 2699.959, 007, 6, 2700.000, 007, 7, 2700.000, 000, 8, 2700.000, 007, 9, 2700.121, 007, 10, 2700.000, 007, 11, 2700.000, 000, 12, 2700.000, 007, 13, 2699.959, 007, 14, 2699.999, 007, 15, 2699.999, 005, 16, 2700.000, 007, 17, 2700.001, , , , , , , , , , , , 
