runsec, runcounter, lognr, logsec, runtime, logfreq, genfreq, row, column, size, lower, upper, table, threads, model, cache, cpu, cpuquota, cpuperiod, cpuusage, memusage, memlimit, gen, drop, proc, dup, duphash, duptable, duprbtree, dupbstree, thread0, cpucore0, cpufreq0, thread1, cpucore1, cpufreq1, thread2, cpucore2, cpufreq2, thread3, cpucore3, cpufreq3, thread4, cpucore4, cpufreq4, thread5, cpucore5, cpufreq5, thread6, cpucore6, cpufreq6, thread7, cpucore7, cpufreq7, thread8, cpucore8, cpufreq8, thread9, cpucore9, cpufreq9, thread10, cpucore10, cpufreq10, thread11, cpucore11, cpufreq11, thread12, cpucore12, cpufreq12, thread13, cpucore13, cpufreq13, thread14, cpucore14, cpufreq14, thread15, cpucore15, cpufreq15, thread16, cpucore16, cpufreq16, thread17, cpucore17, cpufreq17, thread18, cpucore18, cpufreq18, thread19, cpucore19, cpufreq19
0, 151, 000027, 000027, 10, 1, 1, 4, 4, 16, 30, 99, 16384, 4,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 53012621957754, 10343219, 9223372036854771712, 00208652, 00195184, 00000066, 00013443, 00013380, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2700.000, 000, 4, 2700.000, 007, 5, 2700.046, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1, 152, 000017, 000017, 10, 1, 1, 4, 4, 16, 30, 99, 16384, 8,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 53092464666295, 11095654, 9223372036854771712, 00156820, 00138026, 00000102, 00018690, 00018558, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2699.999, 006, 4, 2700.000, 007, 5, 2700.046, 007, 6, 2699.999, 007, 7, 2700.000, 007, 8, 2700.000, 007, 9, 2699.910, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0, 153, 000028, 000028, 10, 1, 1, 4, 4, 16, 30, 99, 16384, 8,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 53147344204630, 11576115, 9223372036854771712, 00181920, 00160998, 00000154, 00020821, 00020550, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2699.999, 007, 4, 2700.000, 007, 5, 2699.960, 007, 6, 2699.998, 007, 7, 2700.000, 007, 8, 2700.000, 007, 9, 2699.942, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1, 154, 000038, 000038, 10, 1, 1, 4, 4, 16, 30, 99, 16384, 12,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 53402134086059, 12670566, 9223372036854771712, 00183257, 00150094, 00000115, 00033028, 00032886, 00000000, 00000000, 00000000, 007, 2, 2699.998, 007, 3, 2700.000, 001, 4, 2699.999, 007, 5, 2700.027, 007, 6, 2700.000, 007, 7, 2699.999, 007, 8, 2699.999, 007, 9, 2700.000, 007, 10, 2700.000, 007, 11, 2700.000, 007, 12, 2700.000, 007, 13, 2700.152, , , , , , , , , , , , , , , , , , , , , , , , 
0, 155, 000049, 000049, 10, 1, 1, 4, 4, 16, 30, 99, 16384, 12,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 53466782985965, 12907724, 9223372036854771712, 00191096, 00143593, 00000121, 00031029, 00030906, 00000000, 00000000, 00000000, 007, 2, 2699.999, 007, 3, 2699.999, 003, 4, 2700.000, 007, 5, 2700.043, 007, 6, 2700.000, 007, 7, 2699.999, 007, 8, 2700.000, 007, 9, 2699.997, 007, 10, 2700.000, 007, 11, 2699.999, 007, 12, 2699.999, 007, 13, 2699.999, , , , , , , , , , , , , , , , , , , , , , , , 
1, 156, 000018, 000018, 10, 1, 1, 4, 4, 16, 30, 99, 16384, 16,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 53628665006696, 12725862, 9223372036854771712, 00186278, 00148982, 00000229, 00037024, 00036586, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2700.001, 000, 4, 2700.000, 007, 5, 2699.958, 007, 6, 2700.001, 007, 7, 2700.001, 000, 8, 2700.001, 007, 9, 2699.986, 007, 10, 2700.001, 007, 11, 2700.000, 007, 12, 2700.001, 007, 13, 2700.000, 007, 14, 2699.999, 007, 15, 2699.999, 007, 16, 2699.999, 007, 17, 2699.996, , , , , , , , , , , , 
0, 157, 000029, 000029, 10, 1, 1, 4, 4, 16, 30, 99, 16384, 16,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 53724240404192, 13293158, 9223372036854771712, 00171270, 00139239, 00000110, 00031713, 00031643, 00000000, 00000000, 00000000, 007, 2, 2699.998, 007, 3, 2699.999, 000, 4, 2700.000, 007, 5, 2699.950, 007, 6, 2700.000, 007, 7, 2699.999, 002, 8, 2699.999, 007, 9, 2699.935, 007, 10, 2699.998, 007, 11, 2700.001, 000, 12, 2700.001, 007, 13, 2699.951, 007, 14, 2700.001, 007, 15, 2699.999, 000, 16, 2699.999, 007, 17, 2699.984, , , , , , , , , , , , 
1, 158, 000026, 000026, 10, 1, 1, 4, 4, 16, 30, 99, 16384, 20,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 54064994393284, 13203865, 9223372036854771712, 00268097, 00216592, 00000211, 00051024, 00050770, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2700.001, 007, 4, 2700.000, 007, 5, 2700.001, 007, 6, 2699.999, 007, 7, 2700.000, 000, 8, 2699.999, 007, 9, 2699.954, 007, 10, 2700.001, 007, 11, 2699.999, 001, 12, 2700.000, 007, 13, 2699.965, 007, 14, 2700.000, 007, 15, 2700.000, 001, 16, 2700.000, 007, 17, 2700.033, 007, 18, 2700.000, 007, 19, 2700.000, 000, 20, 2700.000, 007, 21, 2699.998
0, 159, 000037, 000037, 10, 1, 1, 4, 4, 16, 30, 99, 16384, 20,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 54227526002003, 13827686, 9223372036854771712, 00254852, 00205327, 00000192, 00049072, 00048877, 00000000, 00000000, 00000000, 007, 2, 2699.999, 007, 3, 2700.000, 000, 4, 2700.000, 007, 5, 2700.041, 007, 6, 2699.999, 007, 7, 2700.000, 001, 8, 2700.001, 007, 9, 2699.937, 007, 10, 2700.000, 007, 11, 2699.999, 000, 12, 2700.000, 007, 13, 2700.001, 007, 14, 2700.000, 007, 15, 2699.999, 000, 16, 2699.999, 007, 17, 2700.051, 007, 18, 2699.999, 007, 19, 2700.000, 007, 20, 2700.000, 007, 21, 2699.910
1, 160, 000014, 000014, 10, 1, 1, 4, 4, 16, 30, 99, 2048, 4,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 54359578252247, 8700313, 9223372036854771712, 00163734, 00154685, 00000049, 00009010, 00008972, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2699.999, 007, 4, 2700.000, 007, 5, 2699.944, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
